1174,"ikot_abasi/mkpat_enin/eastern_obolo,_akwa_ibom_state"
1076,"ikot_ekpene/_essien_udim/_obot_akara,_akwa_ibom_state"
1189,"ikwerre/_emohua,_rivers_state"
1036,"ikwo/ezza_south,_ebonyi_state"
1100,"ikwuano/umuahia_north/south,_abia_state"
1225,"isiala_ngwa_north/south,_abia_state"
977,"isoko_north/south,_delta_state"
1023,"isuikwato/umunneochi,_abia_state"
968,"itu/ibiono_ibom,_akwa_ibom_state"
982,"jalingo/yorro/zing,_taraba_state"
1013,"jahun/miga,_jigawa_state"
944,"jama’are/itas-gadau,_bauchi_state"
1077,"jemaa/sanga,_kaduna_state"
933,"jere,_borno_state"
1198,"kabba/bunu/ijumu,_kogi_state"
1218,"kaltungo/shongom,_gombe_state"
1237,"kaura_namoda/birnin_magaji,_zamfara_state"
951,"karu/keffi/kokona,_nasarawa_state"
986,"khana/gokana,_rivers_state"
1115,"kosofe,_lagos_state"
954,"kachia/kagarko,_kaduna_state"
1209,"kaduna_north,_kaduna_state"
1223,"kaduna_south,_kaduna_state"
988,"kaga/gubio/magumeri,_borno_state"
1160,"karaye/rogo,_kano_state"
1195,"katagum,_bauchi_state"
1253,"katsina-ala/ukum/logo,_benue_state"
1274,"kaura,_kaduna_state"
1082,"kauru,_kaduna_state"
1207,"kazaure/roni/gwiwa/yankwashi,_jigawa_state"
1006,"kumbosto,_kano_state"
1214,"kwande/ushongo,_benue_state"
971,"lafia/obi,_nasarawa_state"
1038,"lagos_island_i,_lagos_state"
1116,"lagos_island_ii,_lagos_state"
1104,"lokoja/kogi/kk,_kogi_state"
936,"lere,_kaduna_state"
1201,"machina/nguru/karasuwa/yusufari,_yobe_state"
1250,"makurdi/guma,_benue_state"
930,"malumfashi/kafur,_katsina_state"
1186,"mangu/bokkos,_plateau_state"
946,"mani/bindawa,_katsina_state"
1241,"musawa/matazu,_katsina_state"
1126,"mushin_i,_lagos_state"
919,"mushin_ii,_lagos_state"
963,"maiduguri_(metropolitan),_borno_state"
947,"makarfi/kudan,_kaduna_state"
1123,"mallam_madori/kaugama,_jigawa_state"
1215,"mbaitolu/ikeduru,_imo_state"
1095,"michika/madagali,_adamawa_state"
1202,"minjibir/ungogo,_kano_state"
1027,"ningi/warji,_bauchi_state"
1178,"nangere/potiskum,_yobe_state"
1020,"nassarawa,_kano_state"
1045,"ndokwa/ukwani,_delta_state"
1049,"nkanu_east/nkanu_west,_enugu_state"
1227,"nnewi_north/south/ekwusigo,_anambra_state"
1192,"nsukka/igbo-eze_south,_enugu_state"
973,"obio/akpor,_rivers_state"
1158,"odo-otin/ifelodun/boripe,_osun_state"
1061,"ogoja/yala,_cross_river_state"
1087,"ojo,_lagos_state"
1221,"okrika/ogu-bolo,_rivers_state"
999,"oshodi-isolo_i,_lagos_state"
1275,"oshodi-isolo_ii,_lagos_state"
1196,"otukpo/ohimini,_benue_state"
960,"obubra/etung,_cross_river_state"
1111,"ogbaru,_anambra_state"
1016,"ogbia,_bayelsa_state"
1052,"ohaukwu/ebonyi,_ebonyi_state"
1068,"oju/obi,_benue_state"
1173,"okitipupa/irele,_ondo_state"
1235,"onitsha_north/south,_anambra_state"
1058,"oredo,_edo_state"
1069,"orhionmwon/uhunmwode,_edo_state"
956,"orlu/oru_east/orsu,_imo_state"
1059,"oron/mbo/okobo/urueoffong/oruko/udung-uko,_akwa_ibom_state"
1212,"orumba_north/south,_anambra_state"
1026,"ovia_south/west-ovia_north/east,_edo_state"
1047,"owan_west/east,_edo_state"
1257,"owerri_municipal/owerri_north/west,_imo_state"
1044,"owo/ose,_ondo_state"
1226,"oyi/ayamelum,_anambra_state"
1074,"rano/bunkure/kibiya,_kano_state"
1064,"ringim/taura,_jigawa_state"
1135,"shiroro/rafi/munya,_niger_state"
1262,"surulere_i,_lagos_state"
1184,"surulere_ii,_lagos_state"
1269,"sabon_gari,_kaduna_state"
1085,"sagbama/ekeremor,_bayelsa_state"
1152,"shira/giade,_bauchi_state"
934,"soba,_kaduna_state"
927,"southern_ijaw,_bayelsa_state"
1089,"sumaila/takai,_kano_state"
1206,"tai/eleme/oyigbo,_rivers_state"
937,"tsafe/gusau,_zamfara_state"
1017,"tarauni,_kano_state"
974,"toro,_bauchi_state"
1140,"tsanyawa/kunchi,_kano_state"
1176,"tudun-wada/doguwa,_kano_state"
1031,"ughelli_north/south/udu,_delta_state"
1249,"ukanafun/orukanam,_akwa_ibom_state"
1110,"ukwa_east/ukwa_west,_abia_state"
1248,"uyo/uruan/nsit_ata/ibeskip_asutan,_akwa_ibom_state"
926,"vandeikya/konshisha,_benue_state"
1240,"warri,_delta_state"
1163,"wase,_plateau_state"
989,"wudil/garko,_kano_state"
1256,"yakurr/abi,_cross_river_state"
1079,"yamaltu-deba,_gombe_state"
1166,"yola_north/yola_south/girei,_adamawa_state"
991,"zaki,_bauchi_state"
1272,"zangon_kataf/jaba,_kaduna_state"
1128,"zaria_federal,_kaduna_state"
1213,"langtang_north/south,_plateau_state"
1106,"sokoto_north/sokoto_south,_sokoto_state"
1004,"kura/madobi/garun_malam,_kano_state"
1065,"bosso/paikoro,_niger_state"
1018,"gwarzo/ikabo,_kano_state"
1134,"kware/wamakko,_sokoto_state"
1251,"pankshin/kanke/kanam,_plateau_state"
1102,"darazo/gunjuwa,_bauchi_state"
1009,"nasarawa/toto,_nasarawa_state"
945,"kukawa/mobbar/abadam/guzamalai,_borno_state"
980,"dikwa/mafaf/konduga,_borno_state"
1150,"misau/dambam,_bauchi_state"
967,"port_harcourt_1,_rivers_state"
1220,"port_harcourt_2,_rivers_state"
1127,"kankara/sabuwa/faskari,_katsina_state"
1219,"jos_south/east,_plateau_state"
1205,"emure/gbonyin/ekiti_east,_ekiti_state"
1268,"akoko_north_east/west,_ondo_state"
969,"damaturu/gujba/gulani/tarmuwa,_yobe_state"
1146,"ibadan_north-_east/south-_east,_oyo_state"
920,"kano_municipal,_kano_state"
952,"idah/ibaji/igalamela/ofu,_kogi_state"
1165,"okene/ogori-magogo,_kogi_state"
939,"lavun/mokwa/edati,_niger_state"
1276,"yauri/shanga/ngaski,_kebbi_state"
981,"ife_central/east/north/south,_osun_state"
981,"ife_federal_constituency,_osun_state"
985,"isiala_mbano/okigwe/onuimo,_imo_state"
1090,"yagba_east/yagba_west/mopa-muro,_kogi_state"
1042,"ogo-oluwa,_oyo_state"
1171,"ondo_east/ondo_west,_ondo_state"
1155,"ileoluji-okeibo/odigbo,_ondo_state"
1260,"atakunmosa_east/_atakunmosa_west/ilesha_east/,_osun_state"
1055,"offa/oyun/ifelodun,_kwara_state"
1177,"ilorin_east/south,_kwara_state"
1119,"irepodun/olurunda/osogbo/orolu,_osun_state"
1149,"mubi_n/mu_s/maiha,_adamawa_state"
1137,"bida/gbako/katcha,_niger_state"
1113,"yenagoa/kolokuna/opokuma,_bayelsa_state"
1144,"ijebu_north/ijebu_east/ogun_waterside,_ogun_state"
1066,"daura/sandamu/maiadua,_katsina_state"
1162,"jada/ganye/mayo_belwa/toungo,_adamawa_state"
1002,"afijio/oyo_east/oyo_west/_atiba,_oyo_state"
1021,"obokon/oriade,_osun_state"
1238,"etinan/nsit_ibom/nsit_ubium,_akwa_ibom_state"
1035,"opke/sapele/uvwie,_delta_state"
1258,"obingwa/osisioma/ugbunagbo,_abia_state"
949,"kuje/abaji/gwagwalada/kwali,_federal_capital_territory_state"
1159,"olurunsogo/oorelope,_oyo_state"
1005,"ogbomosho/north/south/orire,_oyo_state"
1133,"zuru/fakai/sakaba/d/wasagu,_kebbi_state"
948,"gudu/tangaza,_sokoto_state"
1167,"ekiti/isin/irepodun/oke-ero,_kwara_state"
961,"boluwaduro/ifedayo/illa,_osun_state"
1185,"maiyama/koko/besse,_kebbi_state"
975,"anka/mafara,_zamfara_state"
1136,"gwadabawa_/_illela,_sokoto_state"
962,"wurno/rabah,_sokoto_state"
1083,"degema/bonny,_rivers_state"
1107,"alabasu/gaya/ajingi,_kano_state"
1039,"ona-ara/egbeda,_oyo_state"
1175,"donga/ussa/takum/special_area,_taraba_state"
1153,"apa/agatu,_benue_state"
1067,"kaita/jibia,_katsina_state"
1118,"chikum/kajuru,_kaduna_state"
1157,"imeko_afon/egbado_north,_ogun_state"
1041,"abeokuta_north/_obafemi-_owode/odeda,_ogun_state"
1170,"egbado_south_and_ipokia,_ogun_state"
1088,"bassa/jos_north,_plateau_state"
940,"akure_north/south,_ondo_state"
929,"oluyole_local_govt.,_oyo_state"
950,"ibi/wukari,_taraba_state"
1217,"zurmi/shinkafi,_zamfara_state"
1056,"eseodo/ilaje,_ondo_state"
1211,"bakura/maradun,_zamfara_state"
983,"funtua/dandume,_katsina_state"
1019,"baure/zango,_katsina_state"
1125,"abuja_municipal_/bwari,_federal_capital_territory_state"
1073,"mashi/dvisi,_katsina_state"
964,"b/kebbi/kalgo/bunza,_kebbi_state"
923,"ado/obadigbo/opkokwu,_benue_state"
1187,"shagari/yabo,_sokoto_state"
1010,"goronyo/gada,_sokoto_state"
1008,"lagelu/akinyele,_oyo_state"
1180,"edu/moro/patigi,_kwara_state"
984,"asa/ilorin_west,_kwara_state"
935,"gumel/maigatari/sule_tankarkar/gagarawa,_jigawa_state"
1242,"akwanga/nasarawa_eggon/wamba,_nasarawa_state"
1105,"gwandu/aliero/jega,_kebbi_state"
942,"mikang/quan.pan/shendam,_plateau_state"
1161,"kankia/ingawa/kusada,_katsina_state"
1164,"gurara/suleja/tafa,_niger_state"
1216,"ahoada-east/abua/odual,_rivers_state"
1114,"kebbe/tambuwal,_sokoto_state"
955,"lau/k/lamido/ardo-kola,_taraba_state"
1194,"magama/rijau,_niger_state"
1075,"bungudu/maru,_zamfara_state"
965,"atisbo/saki_east/saki_west,_oyo_state"
1199,"somolu,_lagos_state"
1168,"ede_north,south/egbedero/ejigbo,_osun_state"
970,"gombe,kwami_&funakaye,_gombe_state"
1060,"ido/osi,_moba/ilejeme,_ekiti_state"
1022,"aniocha_north/aniocha_south/_oshimili_n_&_s,_delta_state"
1179,"bodinga/dange-shuni/tureta,_sokoto_state"
10091,"fufore/song,_adamawa_state"
1232,"isu/njaba/nkwerre/nwangele,_imo_state"
10092,"lagos_mainland,_lagos_state"
918,"rimi/charanchi/batagarawa,_katsina_state"
1239,"akamkpa/biase,_cross_river_state"
1244,"akoko_south_east/south_west,_ondo_state"
1193,"ahoada_west/ogba_egbema,_rivers_state"
943,"oguta/ohaji-egbema/oru_west,_imo_state"
1147,"ekiti_south_west/ikere/ise/orun,_ekiti_state"
987,"ado_ekiti/irepodun-ifelodun,_ekiti_state"
1132,"kontagora/wushishi/mariga/masheg,_niger_state"
1243,"asalga/akulga,_rivers_state"
